,device_id,device_name,usage_timeframe,location_latitude,location_longitude
212,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665549000,33.87564,35.49512
213,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665553000,33.87555,35.49512
214,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665555000,33.87546,35.49511
215,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665557000,33.87542,35.49511
216,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665559000,33.87524,35.4951
217,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665560000,33.87515,35.49509
218,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665562000,33.87505,35.49508
219,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665566000,33.87499,35.49508
220,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665567000,33.87493,35.49508
221,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665568000,33.87476,35.49506
222,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665570000,33.87456,35.49505
223,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665574000,33.87422,35.49503
224,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665576000,33.87369,35.49497
225,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665580000,33.8734,35.49494
226,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665581000,33.87085,35.49473
227,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665585000,33.86988,35.49465
228,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665586000,33.86948,35.4946
229,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665587000,33.86924,35.49458
230,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665588000,33.86826,35.49449
231,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665590000,33.86782,35.49445
232,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665592000,33.86567,35.49426
233,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665593000,33.86477,35.49416
234,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665595000,33.86459,35.49415
235,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665598000,33.86423,35.49411
236,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665602000,33.86351,35.49404
237,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665603000,33.8628,35.49397
238,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665604000,33.86244,35.49394
239,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665606000,33.862,35.49393
240,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665607000,33.86176,35.49391
241,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665611000,33.86158,35.4939
242,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665612000,33.86149,35.4939
243,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665613000,33.86135,35.49389
244,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665616000,33.86115,35.49383
245,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665617000,33.86071,35.49382
246,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665619000,33.86028,35.49378
247,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665620000,33.85902,35.49369
248,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665621000,33.85884,35.49368
249,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665622000,33.85847,35.49365
250,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665623000,33.85802,35.49362
251,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665624000,33.85766,35.4936
252,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665626000,33.85745,35.49359
253,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665628000,33.8574,35.49358
254,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665629000,33.85704,35.49354
255,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665630000,33.85624,35.49344
256,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665633000,33.85556,35.49339
257,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665636000,33.85492,35.49338
258,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665638000,33.85444,35.49337
259,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665639000,33.85436,35.49337
260,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665641000,33.85426,35.49338
261,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665643000,33.85368,35.49339
262,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665644000,33.85295,35.49343
263,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665645000,33.85258,35.49344
264,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665647000,33.85229,35.49345
265,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665652000,33.85171,35.49348
266,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665653000,33.85112,35.49352
267,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665655000,33.85058,35.49353
268,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665656000,33.85021,35.49352
269,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665657000,33.8485,35.49359
270,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665659000,33.84761,35.49365
271,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665661000,33.8463,35.49372
272,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665664000,33.84571,35.49373
273,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665665000,33.84369,35.49382
274,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665666000,33.84319,35.49384
275,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665667000,33.84271,35.49385
276,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665668000,33.84222,35.49388
277,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665669000,33.84201,35.49391
278,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665670000,33.84174,35.49394
279,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665676000,33.84126,35.49402
280,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665677000,33.84115,35.49404
281,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665679000,33.84087,35.4941
282,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665680000,33.84024,35.49427
283,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665681000,33.84006,35.49432
284,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665682000,33.83987,35.49435
285,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665683000,33.83969,35.49438
286,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665688000,33.8395,35.4944
287,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665690000,33.83938,35.4944
288,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665691000,33.83931,35.49442
289,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665692000,33.8391,35.49445
290,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665696000,33.8389,35.49447
291,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665698000,33.83869,35.49449
292,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665700000,33.83811,35.49447
293,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665703000,33.83705,35.49432
294,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665704000,33.83683,35.49429
295,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665705000,33.83661,35.49426
296,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665706000,33.83629,35.49424
297,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665707000,33.83582,35.49432
298,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665709000,33.83582,35.49432
299,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665710000,33.83578,35.49429
300,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665711000,33.83575,35.49429
301,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665712000,33.83568,35.49428
302,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665713000,33.83565,35.49428
303,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665714000,33.83562,35.49428
304,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665716000,33.83558,35.49429
305,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665718000,33.83554,35.49431
306,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665719000,33.83553,35.49431
307,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665720000,33.83549,35.49433
308,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665721000,33.83538,35.49438
309,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665723000,33.83537,35.49438
310,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665724000,33.83536,35.49439
311,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665726000,33.83531,35.49442
312,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665727000,33.83515,35.49454
313,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665728000,33.8351,35.49457
314,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665729000,33.83506,35.4946
315,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665730000,33.83493,35.49471
316,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665732000,33.83487,35.49477
317,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665733000,33.83473,35.49491
318,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665734000,33.83467,35.49496
319,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665736000,33.83461,35.495
320,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665739000,33.8345,35.49517
321,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665740000,33.83441,35.49529
322,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665742000,33.83438,35.49534
323,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665743000,33.83436,35.49539
324,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665745000,33.8343,35.49548
325,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665746000,33.83425,35.49558
326,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665747000,33.8342,35.49569
327,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665748000,33.8342,35.49569
328,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665750000,33.83398,35.49601
329,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665751000,33.83397,35.49602
330,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665752000,33.83397,35.49603
331,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665753000,33.83396,35.49604
332,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665755000,33.83395,35.49605
333,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665757000,33.83394,35.49607
334,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665758000,33.83393,35.49608
335,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665759000,33.83392,35.49609
336,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665761000,33.83391,35.4961
337,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665764000,33.83389,35.49611
338,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665765000,33.83388,35.49612
339,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665768000,33.83387,35.49614
340,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665769000,33.83386,35.49614
341,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665774000,33.83384,35.49615
342,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665775000,33.83383,35.49616
343,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665779000,33.83382,35.49617
344,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665783000,33.8338,35.49618
345,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665784000,33.83379,35.49618
346,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665785000,33.83378,35.49619
347,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665786000,33.83376,35.4962
348,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665787000,33.83375,35.4962
349,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665788000,33.83373,35.49621
350,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665793000,33.83372,35.49621
351,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665794000,33.8337,35.49621
352,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665797000,33.83369,35.49622
353,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665798000,33.83368,35.49622
354,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665800000,33.83367,35.49622
355,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665801000,33.83366,35.49622
356,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665803000,33.83365,35.49622
357,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665806000,33.83364,35.49622
358,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665807000,33.83363,35.49622
359,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665815000,33.83361,35.49622
360,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665816000,33.8336,35.49621
361,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665817000,33.83359,35.49621
362,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665818000,33.83358,35.49621
363,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665819000,33.83357,35.49621
364,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665822000,33.83356,35.4962
365,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665823000,33.83355,35.4962
366,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665824000,33.83354,35.49619
367,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665827000,33.83353,35.49619
368,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665828000,33.83352,35.49618
369,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665829000,33.83351,35.49618
370,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665830000,33.8335,35.49617
371,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665831000,33.83349,35.49616
372,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665832000,33.83348,35.49616
373,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665833000,33.83347,35.49615
374,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665835000,33.83347,35.49614
375,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665839000,33.83346,35.49613
376,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665844000,33.83345,35.49612
377,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665847000,33.83344,35.49611
378,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665848000,33.83343,35.49611
379,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665849000,33.83343,35.4961
380,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665851000,33.83342,35.49609
381,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665856000,33.83341,35.49608
382,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665857000,33.83341,35.49606
383,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665858000,33.8334,35.49605
384,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665859000,33.83339,35.49604
385,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665860000,33.83339,35.49603
386,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665861000,33.83338,35.49594
387,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665867000,33.83338,35.49591
388,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665870000,33.83338,35.49588
389,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665872000,33.83339,35.49585
390,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665873000,33.8334,35.49583
391,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665876000,33.83345,35.49575
392,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665877000,33.83346,35.49572
393,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665878000,33.83348,35.49569
394,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665880000,33.83353,35.49563
395,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665887000,33.83356,35.49561
396,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665888000,33.8336,35.49559
397,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665889000,33.83362,35.49558
398,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665890000,33.83365,35.49558
399,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665892000,33.83374,35.49557
400,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665894000,33.83385,35.49558
401,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665895000,33.83401,35.4956
402,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665896000,33.83405,35.49561
403,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665898000,33.83405,35.49561
404,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665901000,33.83422,35.49567
405,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665903000,33.83439,35.49574
406,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665905000,33.8344,35.49574
407,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665906000,33.83449,35.49576
408,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665907000,33.83456,35.49578
409,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665910000,33.83465,35.4958
410,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665915000,33.83474,35.49584
411,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665918000,33.83476,35.49587
412,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665922000,33.83477,35.49589
413,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665924000,33.83478,35.49592
414,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665925000,33.83479,35.49594
415,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665926000,33.83479,35.49596
416,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665928000,33.83479,35.49597
417,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665929000,33.8348,35.49598
418,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665931000,33.8348,35.49599
419,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665933000,33.8348,35.49601
420,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665934000,33.83479,35.49605
421,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665935000,33.83479,35.49607
422,0ff0e378-db06-4543-88ef-4dcc3b677804,Astronomer maroon UDxNNhqeuV 9168,1707665937000,33.83478,35.49609
